RabbitID,SurgeryID,AgeWeeks,WeightKg,Sex,Strain,SurgeryType,DurationMin,AnesthesiaProtocol,LocalBlock,IntraOpAnalgesicMgPerKg,PreOpGrimace,PreOpBehaviorScore,PreOpBiomarker,Housing,VetID,SurgeryPainBoost,LatentPain,ExpectedPainDurationDays,DurationPerKg,PreOpGrimaceFilled,PreOpBiomarkerFilled,PreOpRiskScore,SurgeryComplexity,AnalgesiaNeedScore,AnalgesiaNeedCategory,FirstPostOpGrimace,RescueAnalgesiaGiven,AnalgesicScore,VetBiasFlag,DurationPerKg_x_PreOpGrimace,PreOpRiskScore_x_SurgeryComplexity,DurationPerKg_x_AnalgesicScore,LocalBlock_x_PreOpGrimace,BaselineAnalgesiaNeedScore,BaselineAnalgesiaNeedCategory
4154,1155,33,4.86,Female,Californian,OcularImplant,145,Protocol1,0,0.02457178794775173,4.0,5,69.36,Group,Vet2,10.0,65.73486329133459,4,29.835390946502056,4.0,69.36,26.876,Major,83.48937076218446,High,3.0,1,-0.8429718457079821,0.8131268199318483,119.34156378600822,26.876,-25.150394573592056,0.0,63,Medium
2560,6401,50,2.65,Male,Dutch Belted,BoneDefect,162,Protocol2,0,0.011691912187895318,5.0,4,53.08,Single,Vet6,12.0,64.29610825098474,9,61.132075471698116,5.0,53.08,21.828,Major,80.98774480306342,High,3.0,1,-0.8720482450000545,1.3679124120037225,305.66037735849056,21.828,-53.310119128305224,0.0,82,High
202,8069,41,2.76,Male,Dutch Belted,OcularImplant,102,Protocol1,0,0.3665722800532131,0.0,3,67.19,Single,Vet10,10.0,60.55977441381859,7,36.95652173913044,0.0,67.19,23.516499999999997,Major,74.49121866980005,High,1.0,1,-0.18095932110048987,-1.6587724479736397,0.0,23.516499999999997,-6.687627084148539,0.0,64,Medium
751,1162,29,1.56,Male,Dutch Belted,BoneDefect,138,Protocol1,1,0.48841806213100797,4.0,5,46.51,Group,Vet8,12.0,58.53585422718346,7,88.46153846153845,4.0,46.51,18.8785,Major,70.97214062240403,High,5.0,1,0.015343671767141787,0.6734985508194586,353.8461538461538,18.8785,1.3573248101702349,4.0,67,Medium
3045,1429,35,4.21,Female,Dutch Belted,Ovariohysterectomy,103,Protocol2,0,0.7738082414909762,2.0,0,73.29,Single,Vet7,8.0,60.440964118134346,3,24.465558194774346,2.0,73.29,26.951500000000003,Major,74.28463804171601,High,3.0,1,0.4185188069461944,-0.45135568178924096,48.93111638954869,26.951500000000003,10.23929622694965,0.0,67,Medium
665,2002,29,3.88,Male,Dutch Belted,Castration,20,Protocol1,0,1.0350181880502838,5.0,2,74.8,Group,Vet4,5.5,58.30947954732047,1,5.154639175257732,5.0,74.8,29.429999999999996,Minor,70.5785331216475,High,3.0,1,0.7342648824001027,1.4370566866451555,25.77319587628866,0.0,3.784870527835581,0.0,45,Medium
2733,6350,39,4.9,Male,New Zealand White,BoneDefect,126,Protocol2,0,1.5618178442013915,4.0,5,61.41,Single,Vet7,12.0,61.732481418751355,6,25.71428571428571,4.0,61.41,24.0935,Major,76.5302553394958,High,5.0,1,1.2633868487438893,0.7395898364757038,102.85714285714285,24.0935,32.487090396271434,0.0,91,High
3120,2398,28,4.57,Male,Californian,BoneDefect,94,Protocol1,0,0.025031344659121088,3.0,2,50.95,Group,Vet1,12.0,61.75564907710713,8,20.568927789934353,3.0,50.95,19.7825,Major,76.57053795462446,High,2.0,1,-0.8419411593644703,0.20481399456452706,61.70678336980306,19.7825,-17.317826910341402,0.0,74,High
2143,8649,34,3.58,Female,Dutch Belted,OcularImplant,116,Protocol2,0,2.4420453355836895,4.0,5,69.22,Single,Vet1,10.0,65.75874278860245,6,32.402234636871505,4.0,69.22,26.826999999999998,Major,83.53089108258696,High,4.0,1,1.94221890759799,0.8278223430497808,129.60893854748602,26.826999999999998,62.93223276015833,0.0,71,High
2434,1313,37,5.0,Female,Californian,BoneDefect,113,Protocol2,0,0.06568928154374112,0.0,2,50.71,Group,Vet1,12.0,64.38373588207041,7,22.6,0.0,50.71,17.7485,Major,81.14010677609733,High,1.0,1,-0.7525362705610386,-1.664211050891234,0.0,17.7485,-17.007319714679472,0.0,76,High
4804,5146,26,3.46,Male,Californian,BoneDefect,135,Protocol2,0,1.5461439170896958,0.0,2,69.72,Group,Vet10,12.0,61.25917260636286,7,39.017341040462426,0.0,69.72,24.401999999999997,Major,75.70729272352197,High,2.0,1,1.249281340918775,-1.6587724479736397,0.0,24.401999999999997,48.743636134114055,0.0,80,High
1695,7592,17,4.14,Female,New Zealand White,OcularImplant,117,Protocol2,0,1.9014035819360442,3.0,4,65.23,Single,Vet8,10.0,58.244382388746615,6,28.260869565217394,3.0,65.23,24.7805,Major,70.46534586100456,High,5.0,1,1.5494869954885073,0.0546670901639172,84.78260869565219,24.7805,43.7898498725013,0.0,64,Medium
47,3482,35,4.1,Male,Californian,BoneDefect,141,Protocol1,0,0.39614058901875016,3.0,0,47.31,Group,Vet8,12.0,60.05306559750757,6,34.390243902439025,3.0,47.31,18.508499999999998,Major,73.61018201446299,High,5.0,1,-0.13175938964477296,0.0546670901639172,103.17073170731707,18.508499999999998,-4.531237546320241,0.0,85,High
2976,5796,37,1.25,Male,Dutch Belted,OcularImplant,119,Protocol1,1,0.015300488722056686,5.0,3,58.03,Single,Vet3,10.0,65.47579014079567,5,95.2,5.0,58.03,23.560499999999998,Major,83.03890900842974,High,5.0,1,-0.8638647007207688,1.30527626449334,476.0,23.560499999999998,-82.23991950861719,5.0,66,Medium
3121,2470,31,3.51,Female,Californian,BoneDefect,166,Protocol2,0,1.4906502535164616,1.0,2,56.06,Single,Vet10,12.0,58.863625492241084,6,47.293447293447294,1.0,56.06,20.270999999999997,Major,71.54205077550604,High,1.0,1,1.1986331491722795,-1.0399596049990358,47.293447293447294,20.270999999999997,56.68749366455795,0.0,79,High
359,6780,12,2.03,Female,New Zealand White,OcularImplant,141,Protocol1,0,0.014674828625714502,1.0,4,65.9,Group,Vet2,10.0,59.06117126549004,7,69.45812807881774,1.0,65.9,23.715,Major,71.88553220258349,High,2.0,1,-0.8652814887911079,-1.0187722656704263,69.45812807881774,23.715,-60.10083247268287,0.0,66,Medium
2136,5130,16,1.47,Female,Dutch Belted,BoneDefect,165,Protocol1,0,0.017598911710986924,4.0,4,49.94,Group,Vet6,12.0,59.56924071788538,8,112.24489795918367,4.0,49.94,20.079,Major,72.76893465505346,High,4.0,1,-0.8586674767623992,0.7584082915959725,448.9795918367347,20.079,-96.38104331006521,0.0,81,High
70,4788,36,1.2000000000000002,Male,Dutch Belted,BoneDefect,160,Protocol1,0,0.017984870184134586,5.0,5,55.23,Group,Vet5,12.0,68.0856921446923,8,133.33333333333331,5.0,55.23,22.580499999999997,Major,87.57685912544359,High,5.0,1,-0.857795893702894,1.411712239713557,666.6666666666665,22.580499999999997,-114.37278582705251,0.0,77,High
3392,9801,36,3.75,Female,Dutch Belted,BoneDefect,128,Protocol2,0,0.015474973692748684,3.0,4,52.2,Group,Vet2,12.0,58.988348748979014,7,34.13333333333333,3.0,52.2,20.22,Major,71.75891252612475,High,3.0,1,-0.8634697405551144,0.20249379139775678,102.4,20.22,-29.47310047761457,0.0,75,High
2671,2734,22,4.67,Male,Californian,OcularImplant,68,Protocol1,0,0.015458958033267857,2.0,1,67.69,Single,Vet10,10.0,61.490804196092014,5,14.5610278372591,2.0,67.69,24.9915,Major,76.11004064208218,High,0.0,1,-0.8635059904046718,-0.4211467620244322,29.1220556745182,24.9915,-12.573534763922416,0.0,59,Medium
3854,6989,49,3.16,Female,Dutch Belted,BoneDefect,135,Protocol2,0,0.36680885375539196,4.0,2,55.79,Group,Vet10,12.0,61.42813648156452,7,42.72151898734177,4.0,55.79,22.1265,Major,76.00107756145754,High,3.0,1,-0.18056146735357467,0.8164789239247752,170.88607594936707,22.1265,-7.713860155928031,0.0,75,High
2530,7272,35,3.42,Male,Californian,BoneDefect,128,Protocol2,1,0.018459445175547887,5.0,2,55.46,Group,Vet3,12.0,63.608731597071994,7,37.42690058479532,5.0,55.46,22.660999999999998,Major,79.79257312136856,High,3.0,1,-0.8567246470082711,1.30527626449334,187.13450292397658,22.660999999999998,-32.06454819212242,5.0,64,Medium
3194,2045,24,5.0,Male,New Zealand White,BoneDefect,125,Protocol2,0,0.04114005424920184,4.0,1,54.44,Single,Vet2,12.0,61.19999743405585,8,25.0,4.0,54.44,21.654,Major,75.60440227794433,High,3.0,1,-0.8061017879592669,0.8131268199318483,100.0,21.654,-20.15254469898167,0.0,85,High
2270,9571,33,3.97,Female,Dutch Belted,Ovariohysterectomy,107,Protocol2,0,0.014966282366613775,4.0,0,77.22,Single,Vet10,8.0,68.31374771136278,3,26.952141057934508,4.0,77.22,29.627,Major,87.9733892571929,High,2.0,1,-0.8646213920880549,0.8164789239247752,107.80856423173803,29.627,-23.303397721264954,0.0,72,High
3046,7549,45,4.28,Female,Dutch Belted,OcularImplant,88,Protocol2,0,1.0854543228392757,3.0,5,56.02,Single,Vet1,10.0,59.43941185991037,4,20.5607476635514,3.0,56.02,21.557,Major,72.5431955735248,High,3.0,1,0.7905344586083936,0.20481399456452706,61.6822429906542,21.557,16.253979522789397,0.0,59,Medium
4741,6931,45,4.78,Female,Dutch Belted,BoneDefect,121,Protocol2,1,0.39466196362583683,5.0,3,64.04,Single,Vet7,12.0,64.97735837409782,9,25.313807531380753,5.0,64.04,25.664,Major,82.1722640192183,High,5.0,1,-0.13419487917528175,1.335062595608176,126.56903765690376,25.664,-3.3969833431399774,5.0,80,High
2342,1546,16,5.0,Female,Californian,BoneDefect,104,Protocol2,0,0.025115773590782067,4.0,1,57.5,Group,Vet9,12.0,61.86667122729192,9,20.8,4.0,57.5,22.725,Major,76.76357699542751,High,2.0,1,-0.8417518537717189,0.6612353531144114,83.2,22.725,-17.508438558451754,0.0,90,High
4715,5644,43,3.95,Male,Dutch Belted,OcularImplant,133,Protocol1,0,0.021812286935699695,4.0,4,57.55,Single,Vet4,10.0,60.99406728333131,7,33.67088607594937,4.0,57.55,22.7425,Major,75.2463425691193,High,4.0,1,-0.8491705490332925,0.8154085693885433,134.68354430379748,22.7425,-28.59232481555137,0.0,67,Medium
3133,4712,18,2.24,Female,Californian,Ovariohysterectomy,85,Protocol1,0,0.2419733226810712,4.0,2,53.89,Group,Vet2,8.0,58.05203664512991,5,37.94642857142857,4.0,53.89,21.4615,Major,70.13090595159443,High,5.0,1,-0.40069661364198783,0.8131268199318483,151.78571428571428,21.4615,-15.205005428379001,0.0,53,Medium
3880,4292,12,2.71,Male,New Zealand White,BoneDefect,145,Protocol2,1,0.06577505827165528,4.0,2,55.17,Group,Vet6,12.0,58.37861559860589,8,53.505535055350556,4.0,55.17,21.9095,Major,70.69874298069664,High,5.0,1,-0.7523512804205628,0.7584082915959725,214.02214022140222,21.9095,-40.2549578084803,4.0,77,High
429,2892,16,2.11,Female,Californian,Ovariohysterectomy,63,Protocol1,0,0.34745239994159727,3.0,5,62.21,Group,Vet10,8.0,58.32893929926798,6,29.857819905213272,3.0,62.21,23.723499999999998,Major,70.61236863864983,High,4.0,1,-0.21334371212068617,0.19766608095017152,89.57345971563981,23.723499999999998,-6.369978134409114,0.0,57,Medium
2413,3915,34,1.37,Male,Dutch Belted,BoneDefect,159,Protocol2,1,1.9178231055243928,0.0,3,78.13,Single,Vet5,12.0,66.09648715387996,8,116.05839416058393,0.0,78.13,27.345499999999998,Major,84.11814189876456,High,2.0,1,1.5624574025681313,-1.5927957469019451,0.0,27.345499999999998,181.33629708637434,0.0,69,Medium
59,1920,38,2.16,Male,Dutch Belted,Castration,27,Protocol1,1,1.0478692367683107,4.0,5,74.99,Single,Vet8,5.5,58.74503962719215,2,12.5,4.0,74.99,28.8465,Minor,71.33586037472796,High,2.0,1,0.7487335912107116,0.6734985508194586,50.0,0.0,9.359169890133895,4.0,40,Medium
4985,5099,24,3.13,Male,Californian,OcularImplant,143,Protocol1,0,0.3999632762086007,3.0,4,63.57,Group,Vet1,10.0,63.02592982898564,5,45.68690095846645,3.0,63.57,24.199499999999997,Major,78.77923034154972,High,1.0,1,-0.12547485811257347,0.20481399456452706,137.06070287539936,24.199499999999997,-5.7325574153667755,0.0,66,Medium
3722,8298,24,2.82,Male,Dutch Belted,BoneDefect,159,Protocol1,0,0.517211401520362,5.0,0,47.81,Single,Vet5,12.0,59.185981747608174,7,56.38297872340426,5.0,47.81,19.9835,Major,72.10254561576411,High,4.0,1,0.059381618379540604,1.411712239713557,281.9148936170213,19.9835,3.348112525654949,0.0,79,High
3832,8392,47,3.02,Female,Dutch Belted,OcularImplant,139,Protocol1,0,1.2635366804015031,1.0,5,71.44,Group,Vet1,10.0,65.64955519129802,4,46.026490066225165,1.0,71.44,25.653999999999996,Major,83.34104185866042,High,3.0,1,0.978870082007507,-1.0412027024059802,46.026490066225165,25.653999999999996,45.053954105643534,0.0,54,Medium
3852,7568,29,1.56,Female,Californian,OcularImplant,143,Protocol1,0,0.04127640684712558,3.0,1,49.86,Single,Vet8,10.0,67.13312957693935,7,91.66666666666666,3.0,49.86,19.400999999999996,Major,85.92059716260219,High,2.0,1,-0.8058007973076646,0.0546670901639172,275.0,19.400999999999996,-73.86507308653592,0.0,64,Medium
322,6738,40,3.0,Female,Dutch Belted,BoneDefect,130,Protocol1,0,1.3369933767362647,4.0,4,53.4,Single,Vet1,12.0,59.96711382703616,6,43.333333333333336,4.0,53.4,21.29,Major,73.46073393316112,High,3.0,1,1.0522737240640618,0.8278223430497808,173.33333333333334,21.29,45.59852804277602,0.0,87,High
1618,5667,25,4.51,Male,Californian,OcularImplant,92,Protocol2,0,1.812741814803696,3.0,2,49.86,Group,Vet10,10.0,61.756780951236436,4,20.39911308203991,3.0,49.86,19.400999999999996,Major,76.5725059933975,High,4.0,1,1.4781561897107374,0.19766608095017152,61.19733924611973,19.400999999999996,30.15307526682657,0.0,71,High
2585,5247,37,2.46,Female,New Zealand White,BoneDefect,154,Protocol2,0,0.01743318394149788,3.0,4,50.71,Single,Vet2,12.0,65.30932983034552,9,62.60162601626016,3.0,50.71,19.6985,Major,82.74947722740593,High,2.0,1,-0.8590418296615272,0.20249379139775678,187.8048780487805,19.6985,-53.77741535279479,0.0,68,Medium
1643,9310,30,2.04,Female,Dutch Belted,Ovariohysterectomy,108,Protocol1,1,0.022658249074598923,5.0,2,50.27,Group,Vet6,8.0,63.067582154479204,3,52.94117647058823,5.0,50.27,20.8445,Major,78.85165305131632,High,4.0,1,-0.847268475629442,1.3679124120037225,264.70588235294116,20.8445,-44.855389886264575,5.0,59,Medium
2053,2699,32,1.36,Male,Dutch Belted,OcularImplant,80,Protocol2,1,2.2421964611922545,5.0,3,53.57,Group,Vet10,10.0,60.08033645404272,4,58.8235294117647,5.0,53.57,21.999499999999998,Major,73.65759903871142,High,5.0,1,1.8047399625324345,1.435291766899379,294.11764705882354,21.999499999999998,106.16117426661378,5.0,66,Medium
593,3835,50,4.06,Male,Dutch Belted,BoneDefect,120,Protocol2,0,2.2666570721180594,1.0,0,50.71,Group,Vet3,12.0,59.58975249254484,9,29.55665024630542,1.0,50.71,18.3985,Major,72.8045993696968,High,0.0,1,1.8220151203309243,-1.0504765728856396,29.55665024630542,18.3985,53.85266365510121,0.0,79,High
3269,7858,38,4.69,Female,Californian,OcularImplant,64,Protocol1,0,0.37028611659081534,4.0,3,73.31,Group,Vet1,10.0,67.97350008530022,5,13.646055437100213,4.0,73.31,28.2585,Major,87.38178591262326,High,3.0,1,-0.17472157201791458,0.8278223430497808,54.58422174840085,28.2585,-2.3842602578137595,0.0,70,High
4212,6191,44,3.73,Female,Dutch Belted,BoneDefect,151,Protocol1,0,2.794450734130685,5.0,0,47.53,Group,Vet1,12.0,58.22723144914911,7,40.48257372654155,5.0,47.53,19.8855,Major,70.43552477644386,High,5.0,1,2.1662534926954367,1.4508306915350344,202.41286863270776,19.8855,87.69551672842115,0.0,82,High
1619,2552,39,1.62,Male,Dutch Belted,BoneDefect,114,Protocol1,0,0.024860279308927948,3.0,0,52.65,Single,Vet5,12.0,66.67514575519272,8,70.37037037037037,3.0,52.65,20.377499999999998,Major,85.12428077433066,High,3.0,1,-0.8423247679588948,0.20990904506735622,211.1111111111111,20.377499999999998,-59.274705893403706,0.0,73,High
1539,2801,29,3.01,Male,Dutch Belted,BoneDefect,123,Protocol2,0,0.024551727994854593,2.0,2,68.15,Group,Vet8,12.0,68.56137967473117,7,40.863787375415285,2.0,68.15,25.1525,Major,88.40395772124488,High,0.0,1,-0.8430168463748099,-0.5641643704916243,81.72757475083057,25.1525,-34.448861164153364,0.0,82,High
653,4345,29,4.56,Female,Dutch Belted,OcularImplant,107,Protocol1,0,2.317466859638059,5.0,3,54.84,Single,Vet1,10.0,58.69148396886605,6,23.464912280701757,5.0,54.84,22.444,Major,71.24274082249771,High,3.0,1,1.8574895303061896,1.4508306915350344,117.32456140350878,22.444,43.58582889095665,0.0,66,Medium
2276,4465,18,3.58,Male,Dutch Belted,OcularImplant,129,Protocol1,1,0.023051061990485133,2.0,0,61.35,Group,Vet7,10.0,60.29690875471602,4,36.03351955307262,2.0,61.35,22.7725,Major,74.03416271647214,High,2.0,1,-0.8463858042998035,-0.45135568178924096,72.06703910614524,22.7725,-30.49825942868007,2.0,64,Medium
4133,5882,51,5.0,Female,Dutch Belted,BoneDefect,120,Protocol1,0,0.015356211657942733,0.0,1,58.18,Group,Vet7,12.0,58.86002054539805,8,24.0,0.0,58.18,20.363,Major,71.53578269765342,High,1.0,1,-0.8637385601884345,-1.6423012000541857,0.0,20.363,-20.72972544452243,0.0,85,High
4382,1657,37,2.37,Female,Californian,Ovariohysterectomy,50,Protocol1,0,0.017967555090526468,3.0,5,58.67,Group,Vet6,8.0,59.75243768654656,6,21.09704641350211,3.0,58.67,22.484499999999997,Major,73.0874671915745,High,4.0,1,-0.8578349880888312,0.14890417118822247,63.291139240506325,22.484499999999997,-18.0977845588361,0.0,54,Medium
213,4907,46,1.85,Female,Californian,BoneDefect,108,Protocol2,0,0.644561960909371,4.0,0,65.96,Single,Vet6,12.0,71.55230479352582,9,58.37837837837838,4.0,65.96,25.685999999999996,Major,93.60440929856449,High,3.0,1,0.24463336892095253,0.7584082915959725,233.51351351351352,25.685999999999996,14.281299374844796,0.0,85,High
1545,9485,26,4.01,Female,Dutch Belted,Ovariohysterectomy,86,Protocol2,0,0.06436812143281351,3.0,3,59.34,Single,Vet2,8.0,57.9826934390658,4,21.446384039900252,3.0,59.34,22.718999999999998,Major,70.01033590352253,High,5.0,1,-0.7553874291775277,0.20249379139775678,64.33915211970076,22.718999999999998,-16.20032890505421,0.0,53,Medium
2081,8927,14,1.65,Male,Dutch Belted,BoneDefect,127,Protocol2,0,0.0143857233323069,3.0,0,57.16,Single,Vet9,12.0,65.55862496104457,9,76.96969696969697,3.0,57.16,21.955999999999996,Major,83.18293751282573,High,5.0,1,-0.865936453977739,0.03731576484844303,230.9090909090909,21.955999999999996,-66.65086645768052,0.0,73,High
3095,4440,49,5.0,Male,Californian,BoneDefect,123,Protocol2,0,0.023408078412894384,3.0,0,80.19,Group,Vet1,12.0,70.33992008185625,7,24.6,3.0,80.19,30.016499999999997,Major,91.49638327460936,High,3.0,1,-0.8455838635212188,0.20481399456452706,73.80000000000001,30.016499999999997,-20.801363042621986,0.0,88,High
4078,7878,37,1.2000000000000002,Female,Dutch Belted,OcularImplant,112,Protocol1,0,0.03614820430464539,0.0,1,52.54,Single,Vet5,10.0,58.090956337404954,4,93.33333333333331,0.0,52.54,18.389,Major,70.19857731314364,High,2.0,1,-0.8171482389290982,-1.5927957469019451,0.0,18.389,-76.26716896671581,0.0,57,Medium
1641,8597,26,2.98,Male,Dutch Belted,BoneDefect,100,Protocol1,0,0.021101847893595357,5.0,3,49.86,Group,Vet8,12.0,63.303053908727136,9,33.557046979865774,5.0,49.86,20.700999999999997,Major,79.26107803093143,High,5.0,1,-0.8507691272914116,1.292330011475,167.78523489932888,20.700999999999997,-28.549299573537304,0.0,79,High
1538,1571,27,5.0,Male,Dutch Belted,BoneDefect,117,Protocol2,0,0.387564157284834,5.0,1,68.2,Group,Vet7,12.0,68.38237435480511,6,23.4,5.0,68.2,27.12,Major,88.09271338667149,High,5.0,1,-0.14592195793556909,1.335062595608176,117.0,27.12,-3.414573815692316,0.0,91,High
3188,6063,47,3.53,Male,Dutch Belted,BoneDefect,175,Protocol1,0,0.03002390035015174,3.0,1,50.71,Group,Vet10,12.0,61.08313685931414,7,49.57507082152975,3.0,50.71,19.6985,Major,75.40121171445509,High,3.0,1,-0.8307736211091302,0.19766608095017152,148.72521246458925,19.6985,-41.18566110314385,0.0,81,High
4681,2247,36,4.23,Male,Dutch Belted,BoneDefect,115,Protocol2,0,1.0284893170209706,3.0,1,63.45,Single,Vet5,12.0,64.615254069945,8,27.186761229314417,3.0,63.45,24.1575,Major,81.54265751792124,High,1.0,1,0.7268791328807448,0.20990904506735622,81.56028368794325,24.1575,19.761489428199916,0.0,80,High
770,9849,22,2.56,Female,Dutch Belted,BoneDefect,153,Protocol2,0,0.4519995557657656,1.0,0,57.29,Group,Vet4,12.0,59.514239432957204,8,59.765625,1.0,57.29,20.701499999999996,Major,72.6733015289809,High,1.0,1,-0.0415930554729361,-1.0495357823812932,59.765625,20.701499999999996,-2.4858349559996964,0.0,75,High
820,3251,41,2.41,Male,Dutch Belted,OcularImplant,135,Protocol2,0,2.20291818497964,2.0,3,60.32,Group,Vet1,10.0,58.965830236105546,6,56.016597510373444,2.0,60.32,22.412,Major,71.71975860847702,High,0.0,1,1.7767253688971993,-0.41819435392072657,112.03319502074689,22.412,99.52610987598419,0.0,56,Medium
971,7069,31,3.09,Male,Dutch Belted,OcularImplant,118,Protocol2,0,0.029939005385945135,5.0,4,56.03,Single,Vet8,10.0,64.78736610905219,4,38.18770226537217,5.0,56.03,22.8605,Major,81.84191620535084,High,5.0,1,-0.8309630646085778,1.292330011475,190.93851132686083,22.8605,-31.732570104793584,0.0,62,Medium
3910,6790,37,3.83,Male,New Zealand White,OcularImplant,112,Protocol2,0,0.02044021504121359,4.0,5,56.05,Single,Vet9,10.0,58.11034205708482,4,29.242819843342037,4.0,56.05,22.217499999999998,Major,70.23228410702261,High,2.0,1,-0.8522588859624269,0.6612353531144114,116.97127937336815,22.217499999999998,-24.922453062086635,0.0,65,Medium
4923,4146,31,4.26,Female,Californian,BoneDefect,165,Protocol1,0,0.010545957785787097,5.0,0,43.58,Group,Vet8,12.0,59.40051215134979,6,38.732394366197184,5.0,43.58,18.503,Major,72.47555895852899,High,5.0,1,-0.8746531525973954,1.292330011475,193.66197183098592,18.503,-33.877410840039964,0.0,86,High
1056,5175,25,4.15,Female,Dutch Belted,Ovariohysterectomy,43,Protocol1,0,0.01841979522524654,1.0,0,65.59,Group,Vet10,8.0,58.396941185959435,3,10.36144578313253,1.0,65.59,23.606499999999997,Major,70.73060647639541,High,0.0,1,-0.8568141287735358,-1.0399596049990358,10.36144578313253,23.606499999999997,-8.877833141508924,0.0,52,Medium
4606,7962,19,4.52,Female,Dutch Belted,BoneDefect,153,Protocol1,0,0.015224481481819013,3.0,0,66.66,Single,Vet9,12.0,64.51626228731317,8,33.849557522123895,3.0,66.66,25.280999999999995,Major,81.37053620037491,High,1.0,1,-0.8640367701853257,0.03731576484844303,101.54867256637169,25.280999999999995,-29.247262353618325,0.0,91,High
806,4664,22,2.53,Female,Dutch Belted,Ovariohysterectomy,108,Protocol2,0,3.102652950441607,3.0,2,67.17,Group,Vet8,8.0,60.10975322811614,6,42.687747035573125,3.0,67.17,25.4595,Major,73.70874726310811,High,3.0,1,2.3457457568125033,0.0546670901639172,128.06324110671937,25.4595,100.13460147658117,0.0,66,Medium
